"ID","TRAIN_ID","DESTINATION_CODE","GROUP_TRAIN_ID","LOCAL_SUB_ID","GLOBAL_SUB_ID","TRAIN_ATTRIBUTE","STATION","PLATFORM","ARRIVAL_DEPARTURE_FLAG","TO_DATE('1970-1-1','YYYY-MM-DD","TO_DATE('1970-1-1','YYYY-MM-DD","TIME_DIFF_FROM_SCHD"
"265","120","25","000","10","295","16388","13","2","A","2014/4/30 7:56:58","2014/4/30 7:55:53","-65"
"266","120","25","000","10","295","16388","13","2","D","2014/4/30 7:57:58","2014/4/30 7:56:48","-70"
"267","120","25","000","10","295","16388","14","2","A","2014/4/30 7:59:31","2014/4/30 7:58:05","-86"
"268","120","25","000","10","295","16388","14","2","D","2014/4/30 7:59:55","2014/4/30 7:58:30","-85"
"269","120","25","000","10","295","16388","15","2","A","2014/4/30 8:01:28","2014/4/30 7:59:52","-96"
"270","120","25","000","10","295","16388","15","2","D","2014/4/30 8:01:58","2014/4/30 8:00:22","-96"
"271","120","25","000","10","295","16388","16","2","A","2014/4/30 8:03:31","2014/4/30 8:02:28","-63"
"272","120","25","000","10","295","16388","16","2","D","2014/4/30 8:04:11","2014/4/30 8:03:08","-63"
"273","120","25","000","10","295","16388","17","2","A","2014/4/30 8:06:25","2014/4/30 8:04:56","-89"
"274","120","25","000","10","295","16388","17","2","D","2014/4/30 8:06:47","2014/4/30 8:05:31","-76"
"275","120","25","000","10","295","16388","18","2","A","2014/4/30 8:09:12","2014/4/30 8:07:30","-102"
"276","120","25","000","10","295","16388","18","2","D","2014/4/30 8:09:44","2014/4/30 8:08:05","-99"
"277","120","25","000","10","295","16388","19","2","A","2014/4/30 8:11:34","2014/4/30 8:09:30","-124"
"278","120","25","000","10","295","16388","19","2","D","2014/4/30 8:12:04","2014/4/30 8:10:05","-119"
"279","120","25","000","10","295","16388","20","2","A","2014/4/30 8:14:09","2014/4/30 8:12:08","-121"
"280","120","25","000","10","295","16388","20","2","D","2014/4/30 8:14:13","2014/4/30 8:12:33","-100"
"281","120","25","000","10","295","16388","21","2","A","2014/4/30 8:16:58","2014/4/30 8:14:49","-129"
"282","120","25","000","10","295","16388","21","2","D","2014/4/30 8:17:25","2014/4/30 8:15:19","-126"
"283","120","25","000","10","295","16388","22","2","A","2014/4/30 8:19:28","2014/4/30 8:17:25","-123"
"284","120","25","000","10","295","16388","22","2","D","2014/4/30 8:19:55","2014/4/30 8:17:55","-120"
"285","120","25","000","10","295","16388","23","2","A","2014/4/30 8:22:08","2014/4/30 8:20:03","-125"
"286","120","25","000","10","295","16388","23","2","D","2014/4/30 8:22:28","2014/4/30 8:20:33","-115"
"287","120","25","000","10","295","16388","24","2","A","2014/4/30 8:24:46","2014/4/30 8:22:16","-150"
"288","120","25","000","10","295","16388","24","2","D","2014/4/30 8:25:01","2014/4/30 8:22:41","-140"
"289","120","25","000","10","295","16388","25","2","A","2014/4/30 8:27:14","2014/4/30 8:25:00","-134"
"290","120","25","000","10","295","16388","25","2","D","2014/4/30 8:27:33","2014/4/30 8:25:30","-123"
"291","120","25","000","10","295","16388","26","2","A","2014/4/30 8:29:32","2014/4/30 8:27:31","-121"
"292","120","25","000","10","295","16388","26","2","D","2014/4/30 8:29:50","2014/4/30 8:28:01","-109"
"293","117","96","000","12","584","16388","11","1","D","2014/4/30 12:17:18","2014/4/30 12:18:02","44"
"294","117","96","000","12","584","16388","10","1","A","2014/4/30 12:18:52","2014/4/30 12:19:23","31"
"295","117","96","000","12","584","16388","10","1","D","2014/4/30 12:19:21","2014/4/30 12:19:53","32"
"296","117","96","000","12","584","16388","9","1","A","2014/4/30 12:21:10","2014/4/30 12:21:25","15"
"297","117","96","000","12","584","16388","9","1","D","2014/4/30 12:22:29","2014/4/30 12:21:55","-34"
"298","117","96","000","12","584","16388","8","1","A","2014/4/30 12:23:48","2014/4/30 12:23:42","-6"
"299","117","96","000","12","584","16388","8","1","D","2014/4/30 12:24:09","2014/4/30 12:24:27","18"
"300","117","96","000","12","584","16388","7","1","A","2014/4/30 12:25:59","2014/4/30 12:26:00","1"
"301","117","96","000","12","584","16388","7","1","D","2014/4/30 12:26:43","2014/4/30 12:26:45","2"
"302","117","96","000","12","584","16388","6","1","A","2014/4/30 12:28:43","2014/4/30 12:28:30","-13"
"303","117","96","000","12","584","16388","6","1","D","2014/4/30 12:29:08","2014/4/30 12:29:05","-3"
"304","117","96","000","12","584","16388","5","1","A","2014/4/30 12:31:29","2014/4/30 12:31:22","-7"
"305","117","96","000","12","584","16388","5","1","D","2014/4/30 12:31:56","2014/4/30 12:32:02","6"
"306","117","96","000","12","584","16388","4","1","A","2014/4/30 12:34:52","2014/4/30 12:34:52","0"
"307","117","96","000","12","584","16388","4","1","D","2014/4/30 12:35:15","2014/4/30 12:35:27","12"
"308","117","96","000","12","584","16388","3","1","A","2014/4/30 12:37:24","2014/4/30 12:37:32","8"
"309","117","96","000","12","584","16388","3","1","D","2014/4/30 12:37:48","2014/4/30 12:38:02","14"
"310","117","96","000","12","584","16388","2","1","A","2014/4/30 12:39:55","2014/4/30 12:39:59","4"
"311","117","96","000","12","584","16388","2","1","D","2014/4/30 12:40:15","2014/4/30 12:40:19","4"
"312","117","96","000","12","584","16388","1","1","A","2014/4/30 12:43:15","2014/4/30 12:42:24","-51"
"313","117","96","000","12","584","16388","1","1","D","2014/4/30 12:43:17","2014/4/30 12:43:09","-8"
"314","117","25","000","13","585","16388","1","2","A","2014/4/30 12:47:00","2014/4/30 12:47:41","41"
"315","117","25","000","13","585","16388","1","2","D","2014/4/30 12:48:04","2014/4/30 12:48:26","22"
"316","117","25","000","13","585","16388","2","2","A","2014/4/30 12:50:10","2014/4/30 12:50:18","8"
"317","117","25","000","13","585","16388","2","2","D","2014/4/30 12:50:31","2014/4/30 12:50:38","7"
"318","117","25","000","13","585","16388","3","2","A","2014/4/30 12:52:31","2014/4/30 12:52:32","1"
"319","117","25","000","13","585","16388","3","2","D","2014/4/30 12:52:52","2014/4/30 12:53:02","10"
"320","117","25","000","13","585","16388","4","2","A","2014/4/30 12:55:00","2014/4/30 12:55:06","6"
"321","117","25","000","13","585","16388","4","2","D","2014/4/30 12:55:02","2014/4/30 12:55:41","39"
"322","117","25","000","13","585","16388","5","2","A","2014/4/30 12:58:24","2014/4/30 12:58:30","6"
"323","117","25","000","13","585","16388","5","2","D","2014/4/30 12:58:50","2014/4/30 12:59:10","20"
"324","117","25","000","13","585","16388","6","2","A","2014/4/30 13:01:07","2014/4/30 13:01:26","19"
"325","117","25","000","13","585","16388","6","2","D","2014/4/30 13:01:26","2014/4/30 13:02:01","35"
"326","117","25","000","13","585","16388","7","2","A","2014/4/30 13:03:24","2014/4/30 13:03:47","23"
"327","117","25","000","13","585","16388","7","2","D","2014/4/30 13:03:26","2014/4/30 13:04:32","66"
"328","117","25","000","13","585","16388","8","2","A","2014/4/30 13:05:28","2014/4/30 13:06:04","36"
"329","117","25","000","13","585","16388","8","2","D","2014/4/30 13:06:11","2014/4/30 13:06:49","38"
"330","117","25","000","13","585","16388","9","2","A","2014/4/30 13:08:03","2014/4/30 13:08:37","34"
"331","117","25","000","13","585","16388","9","2","D","2014/4/30 13:09:15","2014/4/30 13:09:07","-8"
"332","117","25","000","13","585","16388","10","2","A","2014/4/30 13:11:06","2014/4/30 13:10:39","-27"
"333","117","25","000","13","585","16388","10","2","D","2014/4/30 13:11:25","2014/4/30 13:11:09","-16"
"334","117","25","000","13","585","16388","11","2","A","2014/4/30 13:13:02","2014/4/30 13:12:30","-32"
"335","117","25","000","13","585","16388","11","2","D","2014/4/30 13:13:23","2014/4/30 13:13:05","-18"
"336","117","25","000","13","585","16388","12","2","A","2014/4/30 13:15:09","2014/4/30 13:14:41","-28"
"337","117","25","000","13","585","16388","12","2","D","2014/4/30 13:15:33","2014/4/30 13:15:16","-17"
"338","117","25","000","13","585","16388","13","2","A","2014/4/30 13:17:38","2014/4/30 13:17:25","-13"
"339","117","25","000","13","585","16388","13","2","D","2014/4/30 13:18:21","2014/4/30 13:18:20","-1"
"340","117","25","000","13","585","16388","14","2","A","2014/4/30 13:19:52","2014/4/30 13:19:37","-15"
"341","117","25","000","13","585","16388","14","2","D","2014/4/30 13:20:12","2014/4/30 13:20:02","-10"
"342","117","25","000","13","585","16388","15","2","A","2014/4/30 13:21:49","2014/4/30 13:21:24","-25"
"343","117","25","000","13","585","16388","15","2","D","2014/4/30 13:22:11","2014/4/30 13:21:54","-17"
"344","117","25","000","13","585","16388","16","2","A","2014/4/30 13:23:45","2014/4/30 13:24:00","15"
"345","117","25","000","13","585","16388","16","2","D","2014/4/30 13:24:25","2014/4/30 13:24:40","15"
"346","117","25","000","13","585","16388","17","2","A","2014/4/30 13:26:33","2014/4/30 13:26:28","-5"
"347","117","25","000","13","585","16388","17","2","D","2014/4/30 13:26:58","2014/4/30 13:27:03","5"
"348","117","25","000","13","585","16388","18","2","A","2014/4/30 13:29:14","2014/4/30 13:29:02","-12"
"349","117","25","000","13","585","16388","18","2","D","2014/4/30 13:29:36","2014/4/30 13:29:37","1"
"350","117","25","000","13","585","16388","19","2","A","2014/4/30 13:31:45","2014/4/30 13:31:02","-43"
"351","117","25","000","13","585","16388","19","2","D","2014/4/30 13:32:10","2014/4/30 13:31:37","-33"
"352","117","25","000","13","585","16388","20","2","A","2014/4/30 13:34:19","2014/4/30 13:33:40","-39"
"353","117","25","000","13","585","16388","20","2","D","2014/4/30 13:34:42","2014/4/30 13:34:05","-37"
"354","117","25","000","13","585","16388","21","2","A","2014/4/30 13:36:54","2014/4/30 13:36:21","-33"
"355","117","25","000","13","585","16388","21","2","D","2014/4/30 13:37:25","2014/4/30 13:36:51","-34"
"356","117","25","000","13","585","16388","22","2","A","2014/4/30 13:39:28","2014/4/30 13:38:57","-31"
"357","114","96","000","7","357","16388","1","1","D","2014/4/30 4:36:59","2014/4/30 4:36:57","-2"
"358","114","12","000","8","358","16388","1","2","A","2014/4/30 4:41:39","2014/4/30 4:42:00","21"
"359","114","12","000","8","358","16388","1","2","D","2014/4/30 4:42:23","2014/4/30 4:42:45","22"
"360","114","12","000","8","358","16388","2","2","A","2014/4/30 4:44:26","2014/4/30 4:44:37","11"
"361","114","12","000","8","358","16388","2","2","D","2014/4/30 4:44:47","2014/4/30 4:44:57","10"
"362","114","12","000","8","358","16388","3","2","A","2014/4/30 4:47:16","2014/4/30 4:46:51","-25"
"363","114","12","000","8","358","16388","3","2","D","2014/4/30 4:47:18","2014/4/30 4:47:21","3"
"364","114","12","000","8","358","16388","4","2","A","2014/4/30 4:49:54","2014/4/30 4:49:25","-29"
"365","114","12","000","8","358","16388","4","2","D","2014/4/30 4:50:31","2014/4/30 4:50:00","-31"
"366","114","12","000","8","358","16388","5","2","A","2014/4/30 4:53:20","2014/4/30 4:52:49","-31"
"367","114","12","000","8","358","16388","5","2","D","2014/4/30 4:53:25","2014/4/30 4:53:29","4"
"368","114","12","000","8","358","16388","6","2","A","2014/4/30 4:56:06","2014/4/30 4:55:45","-21"
"369","114","12","000","8","358","16388","6","2","D","2014/4/30 4:56:26","2014/4/30 4:56:20","-6"
"370","114","12","000","8","358","16388","7","2","A","2014/4/30 4:58:23","2014/4/30 4:58:06","-17"
"371","114","12","000","8","358","16388","7","2","D","2014/4/30 4:58:50","2014/4/30 4:58:51","1"
"372","114","12","000","8","358","16388","8","2","A","2014/4/30 5:00:33","2014/4/30 5:00:23","-10"
"373","114","12","000","8","358","16388","8","2","D","2014/4/30 5:01:17","2014/4/30 5:01:08","-9"
"374","114","12","000","8","358","16388","9","2","A","2014/4/30 5:03:14","2014/4/30 5:02:56","-18"
"375","114","12","000","8","358","16388","9","2","D","2014/4/30 5:03:35","2014/4/30 5:03:26","-9"
"376","114","12","000","8","358","16388","10","2","A","2014/4/30 5:05:13","2014/4/30 5:04:58","-15"
"377","114","12","000","8","358","16388","10","2","D","2014/4/30 5:05:39","2014/4/30 5:05:28","-11"
"378","114","12","000","8","358","16388","11","2","A","2014/4/30 5:07:09","2014/4/30 5:06:49","-20"
"379","114","12","000","8","358","16388","11","2","D","2014/4/30 5:07:35","2014/4/30 5:07:24","-11"
"380","114","12","000","8","358","16388","12","2","A","2014/4/30 5:09:22","2014/4/30 5:09:00","-22"
"381","117","25","000","11","583","16388","27","2","A","2014/4/30 11:30:59","2014/4/30 11:30:40","-19"
"382","117","25","000","11","583","16388","27","2","D","2014/4/30 11:31:02","2014/4/30 11:31:10","8"
"383","117","25","000","11","583","16388","28","3","A","2014/4/30 11:33:16","2014/4/30 11:33:03","-13"
"384","117","25","000","11","583","16388","28","3","D","2014/4/30 11:33:19","2014/4/30 11:34:03","44"
"385","117","25","000","11","583","16388","28","4","D","2014/4/30 11:34:50","2014/4/30 11:34:50","0"
"386","117","96","000","12","584","16388","28","1","A","2014/4/30 11:37:08","2014/4/30 11:36:34","-34"
"387","117","96","000","12","584","16388","28","1","D","2014/4/30 11:37:10","2014/4/30 11:37:34","24"
"388","117","96","000","12","584","16388","27","1","A","2014/4/30 11:39:18","2014/4/30 11:39:21","3"
"389","117","96","000","12","584","16388","27","1","D","2014/4/30 11:39:47","2014/4/30 11:39:51","4"
"390","117","96","000","12","584","16388","26","1","A","2014/4/30 11:41:39","2014/4/30 11:41:35","-4"
"391","117","96","000","12","584","16388","26","1","D","2014/4/30 11:42:10","2014/4/30 11:42:05","-5"
"392","117","96","000","12","584","16388","25","1","A","2014/4/30 11:44:34","2014/4/30 11:44:24","-10"
"393","117","96","000","12","584","16388","25","1","D","2014/4/30 11:44:53","2014/4/30 11:44:54","1"
"394","117","96","000","12","584","16388","24","1","A","2014/4/30 11:47:10","2014/4/30 11:47:22","12"
"395","117","96","000","12","584","16388","24","1","D","2014/4/30 11:47:13","2014/4/30 11:47:47","34"
"396","117","96","000","12","584","16388","23","1","A","2014/4/30 11:49:20","2014/4/30 11:49:31","11"
"397","117","96","000","12","584","16388","23","1","D","2014/4/30 11:49:24","2014/4/30 11:50:01","37"
"398","117","96","000","12","584","16388","22","1","A","2014/4/30 11:52:04","2014/4/30 11:52:10","6"
"399","117","96","000","12","584","16388","22","1","D","2014/4/30 11:52:07","2014/4/30 11:52:40","33"
"400","117","96","000","12","584","16388","21","1","A","2014/4/30 11:54:30","2014/4/30 11:54:46","16"
"401","117","96","000","12","584","16388","21","1","D","2014/4/30 11:54:51","2014/4/30 11:55:21","30"
"402","117","96","000","12","584","16388","20","1","A","2014/4/30 11:57:04","2014/4/30 11:57:37","33"
"403","117","96","000","12","584","16388","20","1","D","2014/4/30 11:57:24","2014/4/30 11:58:02","38"
"404","117","96","000","12","584","16388","19","1","A","2014/4/30 11:59:33","2014/4/30 12:00:03","30"
"405","117","96","000","12","584","16388","19","1","D","2014/4/30 11:59:56","2014/4/30 12:00:38","42"
"406","117","96","000","12","584","16388","18","1","A","2014/4/30 12:01:36","2014/4/30 12:02:02","26"
"407","117","96","000","12","584","16388","18","1","D","2014/4/30 12:01:58","2014/4/30 12:02:37","39"
"408","117","96","000","12","584","16388","17","1","A","2014/4/30 12:04:13","2014/4/30 12:04:28","15"
"409","117","96","000","12","584","16388","17","1","D","2014/4/30 12:04:34","2014/4/30 12:05:03","29"
"410","117","96","000","12","584","16388","16","1","A","2014/4/30 12:06:30","2014/4/30 12:06:54","24"
"411","117","96","000","12","584","16388","16","1","D","2014/4/30 12:06:52","2014/4/30 12:07:34","42"
"412","117","96","000","12","584","16388","15","1","A","2014/4/30 12:08:30","2014/4/30 12:08:52","22"
"413","117","96","000","12","584","16388","15","1","D","2014/4/30 12:08:32","2014/4/30 12:09:22","50"
"414","117","96","000","12","584","16388","14","1","A","2014/4/30 12:10:25","2014/4/30 12:10:44","19"
"415","117","96","000","12","584","16388","14","1","D","2014/4/30 12:10:44","2014/4/30 12:11:09","25"
"416","117","96","000","12","584","16388","13","1","A","2014/4/30 12:12:11","2014/4/30 12:12:26","15"
"417","117","96","000","12","584","16388","13","1","D","2014/4/30 12:12:40","2014/4/30 12:13:21","41"
"418","117","96","000","12","584","16388","12","1","A","2014/4/30 12:14:49","2014/4/30 12:15:17","28"
"419","117","96","000","12","584","16388","12","1","D","2014/4/30 12:15:09","2014/4/30 12:15:52","43"
"420","117","96","000","12","584","16388","11","1","A","2014/4/30 12:16:59","2014/4/30 12:17:27","28"
"421","114","96","000","5","355","16388","1","1","D","2014/4/30 3:16:42","2014/4/30 3:16:37","-5"
"422","114","12","000","6","356","16388","1","2","A","2014/4/30 3:19:59","2014/4/30 3:20:13","14"
"423","114","12","000","6","356","16388","1","2","D","2014/4/30 3:20:47","2014/4/30 3:20:58","11"
"424","114","12","000","6","356","16388","2","2","A","2014/4/30 3:22:50","2014/4/30 3:22:50","0"
"425","114","12","000","6","356","16388","2","2","D","2014/4/30 3:23:10","2014/4/30 3:23:10","0"
"426","114","12","000","6","356","16388","3","2","A","2014/4/30 3:25:14","2014/4/30 3:25:04","-10"
"427","114","12","000","6","356","16388","3","2","D","2014/4/30 3:25:35","2014/4/30 3:25:34","-1"
"428","114","12","000","6","356","16388","4","2","A","2014/4/30 3:27:49","2014/4/30 3:27:38","-11"
"429","114","12","000","6","356","16388","4","2","D","2014/4/30 3:28:23","2014/4/30 3:28:13","-10"
"430","114","12","000","6","356","16388","5","2","A","2014/4/30 3:31:15","2014/4/30 3:31:02","-13"
"431","114","12","000","6","356","16388","5","2","D","2014/4/30 3:31:42","2014/4/30 3:31:42","0"
"432","114","12","000","6","356","16388","6","2","A","2014/4/30 3:34:03","2014/4/30 3:33:58","-5"
"433","114","12","000","6","356","16388","6","2","D","2014/4/30 3:34:05","2014/4/30 3:34:33","28"
"434","114","12","000","6","356","16388","7","2","A","2014/4/30 3:36:26","2014/4/30 3:36:19","-7"
"435","114","12","000","6","356","16388","7","2","D","2014/4/30 3:36:50","2014/4/30 3:37:04","14"
"436","114","12","000","6","356","16388","8","2","A","2014/4/30 3:38:35","2014/4/30 3:38:36","1"
"437","114","12","000","6","356","16388","8","2","D","2014/4/30 3:38:38","2014/4/30 3:39:21","43"
"438","114","12","000","6","356","16388","9","2","A","2014/4/30 3:41:20","2014/4/30 3:41:09","-11"
"439","114","12","000","6","356","16388","9","2","D","2014/4/30 3:41:39","2014/4/30 3:41:39","0"
"440","114","12","000","6","356","16388","10","2","A","2014/4/30 3:43:24","2014/4/30 3:43:11","-13"
"441","114","12","000","6","356","16388","10","2","D","2014/4/30 3:43:45","2014/4/30 3:43:41","-4"
"442","114","12","000","6","356","16388","11","2","A","2014/4/30 3:45:21","2014/4/30 3:45:02","-19"
"443","114","12","000","6","356","16388","11","2","D","2014/4/30 3:45:43","2014/4/30 3:45:37","-6"
"444","114","12","000","6","356","16388","12","2","A","2014/4/30 3:47:41","2014/4/30 3:47:13","-28"
"445","114","12","000","6","356","16388","12","2","D","2014/4/30 3:48:06","2014/4/30 3:47:48","-18"
"446","114","12","000","6","356","16388","13","2","A","2014/4/30 3:50:41","2014/4/30 3:49:57","-44"
"447","114","12","000","6","356","16388","13","2","D","2014/4/30 3:51:17","2014/4/30 3:50:52","-25"
"448","114","12","000","6","356","16388","14","2","A","2014/4/30 3:52:47","2014/4/30 3:52:09","-38"
"449","114","12","000","6","356","16388","14","2","D","2014/4/30 3:53:11","2014/4/30 3:52:34","-37"
"450","114","12","000","6","356","16388","15","2","A","2014/4/30 3:54:51","2014/4/30 3:53:56","-55"
"451","114","12","000","6","356","16388","15","2","D","2014/4/30 3:55:12","2014/4/30 3:54:26","-46"
"452","114","12","000","6","356","16388","16","2","A","2014/4/30 3:56:54","2014/4/30 3:56:32","-22"
"453","114","12","000","6","356","16388","16","2","D","2014/4/30 3:57:43","2014/4/30 3:57:32","-11"
"454","114","96","000","7","357","16388","16","1","A","2014/4/30 4:01:02","2014/4/30 4:00:32","-30"
"455","114","96","000","7","357","16388","16","1","D","2014/4/30 4:01:05","2014/4/30 4:01:32","27"
"456","114","96","000","7","357","16388","15","1","A","2014/4/30 4:03:12","2014/4/30 4:02:50","-22"
"457","114","96","000","7","357","16388","15","1","D","2014/4/30 4:03:33","2014/4/30 4:03:20","-13"
"458","114","96","000","7","357","16388","14","1","A","2014/4/30 4:05:03","2014/4/30 4:04:42","-21"
"459","114","96","000","7","357","16388","14","1","D","2014/4/30 4:05:25","2014/4/30 4:05:07","-18"
"460","114","96","000","7","357","16388","13","1","A","2014/4/30 4:07:03","2014/4/30 4:06:24","-39"
"461","114","96","000","7","357","16388","13","1","D","2014/4/30 4:07:46","2014/4/30 4:07:19","-27"
"462","114","96","000","7","357","16388","12","1","A","2014/4/30 4:09:52","2014/4/30 4:09:15","-37"
"463","114","96","000","7","357","16388","12","1","D","2014/4/30 4:10:11","2014/4/30 4:09:50","-21"
"464","114","96","000","7","357","16388","11","1","A","2014/4/30 4:11:57","2014/4/30 4:11:57","0"
"465","114","96","000","7","357","16388","11","1","D","2014/4/30 4:12:23","2014/4/30 4:12:23","0"
"466","114","96","000","7","357","16388","10","1","A","2014/4/30 4:13:57","2014/4/30 4:13:21","-36"
"467","114","96","000","7","357","16388","10","1","D","2014/4/30 4:14:25","2014/4/30 4:13:51","-34"
"468","114","96","000","7","357","16388","9","1","A","2014/4/30 4:16:08","2014/4/30 4:15:23","-45"
"469","114","96","000","7","357","16388","9","1","D","2014/4/30 4:16:29","2014/4/30 4:15:53","-36"
"470","114","96","000","7","357","16388","8","1","A","2014/4/30 4:18:29","2014/4/30 4:17:40","-49"
"471","114","96","000","7","357","16388","8","1","D","2014/4/30 4:19:02","2014/4/30 4:18:25","-37"
"472","114","96","000","7","357","16388","7","1","A","2014/4/30 4:20:47","2014/4/30 4:19:58","-49"
"473","114","96","000","7","357","16388","7","1","D","2014/4/30 4:21:12","2014/4/30 4:20:43","-29"
"474","114","96","000","7","357","16388","6","1","A","2014/4/30 4:23:08","2014/4/30 4:22:28","-40"
"475","114","96","000","7","357","16388","6","1","D","2014/4/30 4:23:30","2014/4/30 4:23:03","-27"
"476","114","96","000","7","357","16388","5","1","A","2014/4/30 4:25:50","2014/4/30 4:25:20","-30"
"477","114","96","000","7","357","16388","5","1","D","2014/4/30 4:25:54","2014/4/30 4:26:00","6"
"478","114","96","000","7","357","16388","4","1","A","2014/4/30 4:29:21","2014/4/30 4:28:50","-31"
"479","114","96","000","7","357","16388","4","1","D","2014/4/30 4:29:49","2014/4/30 4:29:25","-24"
"480","114","96","000","7","357","16388","3","1","A","2014/4/30 4:31:59","2014/4/30 4:31:30","-29"
"481","114","96","000","7","357","16388","3","1","D","2014/4/30 4:32:25","2014/4/30 4:32:00","-25"
"482","114","96","000","7","357","16388","2","1","A","2014/4/30 4:34:29","2014/4/30 4:33:57","-32"
"483","114","96","000","7","357","16388","2","1","D","2014/4/30 4:34:50","2014/4/30 4:34:17","-33"
"484","114","96","000","7","357","16388","1","1","A","2014/4/30 4:36:56","2014/4/30 4:36:22","-34"
"485","109","25","000","7","116","16388","22","2","A","2014/4/30 5:16:31","2014/4/30 5:16:31","0"
"486","109","25","000","7","116","16388","22","2","D","2014/4/30 5:17:01","2014/4/30 5:17:01","0"
"487","109","25","000","7","116","16388","23","2","A","2014/4/30 5:19:11","2014/4/30 5:19:09","-2"
"488","109","25","000","7","116","16388","23","2","D","2014/4/30 5:19:41","2014/4/30 5:19:39","-2"
"489","109","25","000","7","116","16388","24","2","A","2014/4/30 5:21:24","2014/4/30 5:21:22","-2"
"490","109","25","000","7","116","16388","24","2","D","2014/4/30 5:21:58","2014/4/30 5:21:47","-11"
"491","109","25","000","7","116","16388","25","2","A","2014/4/30 5:24:09","2014/4/30 5:24:06","-3"
"492","109","25","000","7","116","16388","25","2","D","2014/4/30 5:24:36","2014/4/30 5:24:36","0"
"493","109","25","000","7","116","16388","26","2","A","2014/4/30 5:26:34","2014/4/30 5:26:37","3"
"494","109","25","000","7","116","16388","26","2","D","2014/4/30 5:27:01","2014/4/30 5:27:07","6"
"495","109","25","000","7","116","16388","27","2","A","2014/4/30 5:28:42","2014/4/30 5:28:52","10"
"496","109","25","000","7","116","16388","27","2","D","2014/4/30 5:28:46","2014/4/30 5:29:22","36"
"497","109","25","000","7","116","16388","28","3","A","2014/4/30 5:31:02","2014/4/30 5:31:15","13"
"498","109","25","000","7","116","16388","28","3","D","2014/4/30 5:31:35","2014/4/30 5:32:15","40"
"499","109","25","000","7","116","16388","28","4","D","2014/4/30 5:32:28","2014/4/30 5:32:28","0"
"500","109","96","000","8","117","16388","28","1","A","2014/4/30 5:35:57","2014/4/30 5:35:52","-5"
"501","109","96","000","8","117","16388","28","1","D","2014/4/30 5:36:53","2014/4/30 5:36:52","-1"
"502","109","96","000","8","117","16388","27","1","A","2014/4/30 5:38:43","2014/4/30 5:38:39","-4"
"503","109","96","000","8","117","16388","27","1","D","2014/4/30 5:39:09","2014/4/30 5:39:09","0"
"504","114","96","000","5","355","16388","23","1","A","2014/4/30 2:23:04","2014/4/30 2:23:09","5"
"505","114","96","000","5","355","16388","23","1","D","2014/4/30 2:23:25","2014/4/30 2:23:39","14"
"506","114","96","000","5","355","16388","22","1","A","2014/4/30 2:25:30","2014/4/30 2:25:48","18"
"507","114","96","000","5","355","16388","22","1","D","2014/4/30 2:25:52","2014/4/30 2:26:18","26"
"508","114","96","000","5","355","16388","21","1","A","2014/4/30 2:27:58","2014/4/30 2:28:24","26"
"509","114","96","000","5","355","16388","21","1","D","2014/4/30 2:28:19","2014/4/30 2:28:59","40"
"510","114","96","000","5","355","16388","20","1","A","2014/4/30 2:30:31","2014/4/30 2:31:15","44"
"511","114","96","000","5","355","16388","20","1","D","2014/4/30 2:31:00","2014/4/30 2:31:40","40"
"512","114","96","000","5","355","16388","19","1","A","2014/4/30 2:32:58","2014/4/30 2:33:41","43"
"513","114","96","000","5","355","16388","19","1","D","2014/4/30 2:33:24","2014/4/30 2:34:16","52"
"514","114","96","000","5","355","16388","18","1","A","2014/4/30 2:35:05","2014/4/30 2:35:40","35"
"515","114","96","000","5","355","16388","18","1","D","2014/4/30 2:35:26","2014/4/30 2:36:15","49"
"516","114","96","000","5","355","16388","17","1","A","2014/4/30 2:37:34","2014/4/30 2:38:06","32"
"517","114","96","000","5","355","16388","17","1","D","2014/4/30 2:37:53","2014/4/30 2:38:41","48"
"518","114","96","000","5","355","16388","16","1","A","2014/4/30 2:39:51","2014/4/30 2:40:32","41"
"519","114","96","000","5","355","16388","16","1","D","2014/4/30 2:40:22","2014/4/30 2:41:12","50"
"520","114","96","000","5","355","16388","15","1","A","2014/4/30 2:41:56","2014/4/30 2:42:30","34"
"521","114","96","000","5","355","16388","15","1","D","2014/4/30 2:42:16","2014/4/30 2:43:00","44"
"522","114","96","000","5","355","16388","14","1","A","2014/4/30 2:43:50","2014/4/30 2:44:22","32"
"523","114","96","000","5","355","16388","14","1","D","2014/4/30 2:43:52","2014/4/30 2:44:47","55"
"524","114","96","000","5","355","16388","13","1","A","2014/4/30 2:45:41","2014/4/30 2:46:04","23"
"525","114","96","000","5","355","16388","13","1","D","2014/4/30 2:46:25","2014/4/30 2:46:59","34"
"526","114","96","000","5","355","16388","12","1","A","2014/4/30 2:48:34","2014/4/30 2:48:55","21"
"527","114","96","000","5","355","16388","12","1","D","2014/4/30 2:48:56","2014/4/30 2:49:30","34"
"528","114","96","000","5","355","16388","11","1","A","2014/4/30 2:50:42","2014/4/30 2:51:05","23"
"529","114","96","000","5","355","16388","11","1","D","2014/4/30 2:51:19","2014/4/30 2:51:40","21"
"530","114","96","000","5","355","16388","10","1","A","2014/4/30 2:52:52","2014/4/30 2:53:01","9"
"531","114","96","000","5","355","16388","10","1","D","2014/4/30 2:53:17","2014/4/30 2:53:31","14"
"532","114","96","000","5","355","16388","9","1","A","2014/4/30 2:55:01","2014/4/30 2:55:03","2"
